921,female,65+,A,Works great with milk but black coffee isn't my favourite. 😊
922,female,18-24,B,I'll definitely buy again. Would love a decaf version. ☕
923,female,45-64,A,Very balanced flavour. Would love a decaf version. 😍
924,female,65+,B,I'll definately buy again.
925,male,25-44,B,Pretty good overall although I expected a stronger roast. I drink it every morning. 😅
926,female,45-64,B,Taste is nice but it's a bit pricey. Please introduce more roast options.
927,female,45-64,B,Pretty good overall although I expected a stronger roast. 👌
928,male,65+,A,Too bitter for me. Would recommend it to friends. 😕
929,female,65+,A,realy enjoying Coffee X. Hope you keep the quality consistent.
930,female,45-64,B,Taste is nice but it's a bit pricey. Would love a decaf version. 👎
931,female,25-44,A,Wouldn't buy again 😋
932,male,45-64,A,Super smooth taste. ❤️
933,male,18-24,A,My morning feels incomplete without it. Would recommend it to friends. 😕
934,female,45-64,A,Taste is kinda weak. Not bad at all tbh.
935,male,18-24,B,Amazing aroma. ngl I expected more. 😅
936,male,65+,A,Worth every penny. Delivery was really fast.
937,male,18-24,B,My morning feels incomplete without it. Delivery was realy fast.
938,male,18-24,A,Best coffee I've had in a while. 😕
939,male,25-44,A,Really enjoying Coffee X 👌
940,female,25-44,B,Coffee arrived stale. ❤️
941,female,65+,A,Amazing aroma. Would recommend it to friends.
942,female,18-24,A,Didn't enjoy the aftertaste. Delivery was really fast. 🤔
943,female,18-24,A,Taste is nice but it's a bit pricey. ngl I expected more. 😅
944,female,65+,B,Expected better. ☕
945,male,65+,B,Very balanced flavour. 😕
946,male,45-64,B,Packaging could be better 🤔
947,male,18-24,B,Expected better. Customer service was great too. 👌
948,female,65+,A,Too bitter for me. Delivery was really fast. 🤔
949,female,25-44,A,My morning feels incomplete without it. Delivery was really fast. 😍
950,female,45-64,B,Love this coffee. I drink it every morning.
951,female,45-64,A,Best coffee I've had in a while. Hope you keep the qualty consistent. 😊
952,female,65+,A,Super smooth taste. imo it's one of the better brands.
953,male,65+,B,Really enjoying Coffee X. ❤️
954,male,18-24,A,coffe arrived stale. Please introduce more roast options.
955,female,45-64,A,Wouldn't buy again. Would recommend it to friends.
956,female,25-44,A,Amazing aroma. Delivery was really fast. 😋
957,male,65+,A,Best coffee I've had in a while. 😅
958,male,25-44,B,Expected better. ngl I expected more. ❤️
959,male,18-24,A,Expected better. I drink it every morning. 😊
960,male,65+,A,Best cofee I've had in a while. 👌
961,female,45-64,A,Really enjoying coffe X. imo it's one of the better brands.
962,male,18-24,A,Love it ☕ 😅
963,female,18-24,B,Really enjoying Coffee X. Please introduce more roast options. 😕
964,male,45-64,A,Super smooth taste. Would love a decaf version. 👍
965,female,25-44,A,Wouldn't buy again. Please introduce more roast options. 👍
966,female,45-64,B,I'll definitely buy again. Hope you keep the quality consistent.
967,male,25-44,B,Super smooth taste. Customer service was great too.
968,female,25-44,B,Works gr8 with milk but black coffee isn't my favourite. Hope you keep the quality consistent.
969,male,65+,B,Very balanced flavour. Would recommend it to friends. 😕
970,female,65+,B,Very balanced flavour. Hope you keep the qualty consistent.
971,male,65+,B,Taste is kinda weak. I drink it every morning. ❤️
972,male,18-24,A,Taste is kinda weak 👎
973,male,45-64,A,I'll definitely buy again. Not bad at all tbh. 👎
974,male,65+,B,The beans smell fantastic. 😋
975,male,25-44,A,Bit disappointed 😍
976,male,25-44,B,Pretty good overall although I expected a stronger roast. Not bad at all tbh. 👍
977,female,25-44,B,Really enjoying cofee X 👌
978,male,18-24,A,Super smooth taste. 😕
979,female,45-64,A,My morning feels incomplete without it. Customer service was great too. 🤔
980,female,25-44,A,Taste is nice but it's a bit pricey. Not bad at all tbh. 😋
981,female,18-24,B,Coffee arrived stale. Would recommend it to friends. 😍
982,male,18-24,B,Works great with milk but black coffee isn't my favourite. Delivery was really fast. 👎
983,male,18-24,A,Way too expensive. 😊
984,female,65+,A,I'll definitely buy again. 😋
985,male,65+,B,coffe arrived stale ☕
986,female,65+,B,Taste is nice but it's a bit pricey. imo it's one of the better brands. 🤔
987,female,25-44,A,Pretty good overall although I expected a stronger roast. imo it's one of the better brands. 😊
988,male,18-24,A,Packaging looks premium but freshness could improve.
989,female,45-64,B,Not as fesh as expected. Would recommend it to friends.
990,male,45-64,B,Way too expensive. Hope you keep the quality consistent. 🤔
991,female,65+,B,Super smooth taste. Hope you keep the quality consistent. 👌
992,female,45-64,A,My morning feels incomplete without it. I drink it every morning. 👌
993,female,45-64,A,Worth every penny. imo it's one of the better brands. 🤔
994,female,18-24,A,Very balanced flavour ☕
995,male,18-24,A,Bit disappointed. ngl I expected more.
996,female,18-24,A,My morning feels incomplete without it. Would love a decaf version. 😍
997,female,45-64,B,Super smooth taste. Would recommend it to friends. ☕
998,male,25-44,B,Not as fresh as expected. Would reccomend it to friends.
999,female,25-44,B,Pretty good overall although I expected a stronger roast. Would love a decaf version. ☕
1000,male,45-64,A,Coffee arrived stale. Hope you keep the qualty consistent.
1001,male,18-24,A,Wouldn't buy again. Delivery was really fast. 👌
1002,male,65+,B,Not as fresh as expected. Would recommend it to friends. ☕
1003,female,18-24,A,Bit disappointed. I drink it every morning. 😊
1004,female,65+,A,Too bitter for me. Would love a decaf version. 🤔
1005,female,45-64,B,I'll definitely buy again. Customer service was great too. 😊
1006,male,25-44,B,Packaging could be better. Delivery was rly fast. 👌
1007,male,25-44,A,Best coffee I've had in a while. 👍
1008,male,18-24,B,Love this coffee. imo it's one of the better brands.
1009,male,65+,A,Packaging could be better 😅
1010,male,45-64,A,Packaging could be better 👌
1011,male,25-44,A,Bit disappointed. Delivery was really fast. 😕
1012,female,65+,B,"Love the aroma, not a fan of the aftertaste. 👍"
1013,male,65+,A,Worth every penny. Hope you keep the quality consistent. ❤️
1014,female,25-44,A,The beans smell fantastic. Not bad at all tbh. 😕
1015,female,65+,A,Best coffee I've had in a while. I drink it every morning. 🤔
1016,male,65+,A,Super smooth taste. Delivery was really fast. 😊
1017,female,65+,B,Best coffee I've had in a while. Would recommend it to friends. 👍
1018,female,45-64,A,Pretty good overall although I expected a stronger roast. 😅
1019,female,65+,B,Packaging could be better. Delivery was really fast.
1020,female,45-64,A,Wouldn't buy again. Delivery was really fast. 😍
1021,male,25-44,B,Works great with milk but black coffee isn't my favourite. Not bad at all tbh. 😍
1022,male,18-24,A,Coffee arrived stale. I drink it every morning. 😅
1023,male,25-44,B,Way too expensive ☕
1024,female,45-64,B,"Love the aroma, not a fan of the aftertaste. I drink it every morning. 👌"
1025,female,65+,A,10/10 ❤️
1026,male,25-44,A,Packaging could be better. ☕
1027,female,18-24,B,Packaging looks premium but freshness could improve. Would recommend it to friends. 👌
1028,female,25-44,A,Packaging looks premium but freshness could improve. 👎
1029,female,18-24,A,Amazing aroma. Please introduce more roast options. 👎
1030,male,65+,A,Coffee arrived stale 😅
1031,male,45-64,A,Love this coffee. Would recommend it to friends. ❤️
1032,male,65+,A,Packaging looks premium but freshness could improve. ☕
1033,female,65+,B,Super smooth taste. Would recomend it to friends. 😍
1034,female,25-44,B,Not as fresh as expected. Not bad at all tbh. 👌
1035,male,18-24,A,My morning feels incomplete without it. I drink it every morning. 😍
1036,female,25-44,B,Love this coffe 😍
1037,female,65+,A,Not as fresh as expected. Delivery was rly fast.
1038,male,45-64,B,Not as fresh as expected. Customer service was great too.
1039,female,65+,A,Too bitter for me.
1040,male,65+,B,Not as fresh as expected. Please introduce more roast options. 👌
1041,male,65+,B,Works great with milk but black coffee isn't my favourite. Hope you keep the quality consistent. 🤔
1042,female,25-44,B,Very balanced flavour. imo it's one of the better brands. 😕
1043,female,65+,A,Best coffee I've had in a while. Delivery was really fast.
1044,male,45-64,B,I'll definitely buy again. Would love a decaf version. 😊
1045,male,65+,A,Coffee arrived stale. Would love a decaf version. 👎
1046,male,45-64,A,"Love the aroma, not a fan of the aftertaste. imo it's one of the better brands. 😋"
1047,male,45-64,B,Super smooth taste. Not bad at all tbh. 👌
1048,male,18-24,A,Best coffee I've had in a while. 😋
1049,male,65+,B,Pretty good overall although I expected a stronger roast. ngl I expected more. 😍
1050,male,18-24,B,Love this coffee. imo it's one of the better brands. 😕
1051,female,45-64,A,Not as fresh as expected. Customer service was great too. 😍
1052,male,45-64,B,Too bitter for me. 😅
1053,female,25-44,A,Very balanced flavour. Delivery was really fast. 😕
1054,female,45-64,B,Worth every penny. ngl I expected more. 😅
1055,male,18-24,B,The beans smell fantastic. I drink it every morning. 😊
1056,male,18-24,A,"Love the aroma, not a fan of the aftertaste. Hope you keep the quality consistent. 👎"
1057,female,25-44,A,Works great with milk but black coffee isn't my favourite. ngl I expected more.
1058,male,25-44,B,Way too expensive. Would love a decaf version.
1059,male,65+,B,Packaging could be better. imo it's one of the better brands. 👌
1060,female,18-24,B,The beans smell fantastic. Not bad at all tbh. 🤔
1061,male,65+,B,Expected better. Delivery was really fast.
1062,male,45-64,B,Very balanced flavour. Please introduce more roast options. ❤️
1063,female,25-44,B,Really enjoying Coffee X. 😊
1064,male,45-64,B,Amazing aroma. imo it's one of the better brands. ☕
1065,male,18-24,B,Taste is kinda weak. I drink it every morning.
1066,female,25-44,A,Packaging could be better. Please introduce more roast options.
1067,male,65+,B,My morning feels incomplete without it. Hope you keep the quality consistent. ☕
1068,male,18-24,B,"Love the aroma, not a fan of the aftertaste. Delivery was really fast. 👌"
1069,male,65+,B,I'll definately buy again ❤️
1070,male,18-24,A,Packaging looks premium but freshness could improve. I drink it every morning.
1071,male,25-44,A,Works great with milk but black coffee isn't my favourite. Not bad at all tbh. 👌
1072,male,25-44,A,It's okay. 😍
1073,female,18-24,A,10/10 ❤️ 👍
1074,female,25-44,B,The beans smell fantastic. ngl I expected more.
1075,male,45-64,A,The beans smell fantastic 👍
1076,female,25-44,A,Wouldn't buy again. Would recommend it to friends. 👎
1077,male,25-44,A,coffe arrived stale 👎
1078,male,18-24,A,Worth every penny. Hope you keep the quality consistent.
1079,male,45-64,A,Could be better. 😕
1080,female,45-64,A,Best coffe I've had in a while. I drink it every morning. 😕
1081,male,65+,A,Packaging looks premium but freshness could improve. ngl I expected more. 😕
1082,male,65+,B,Taste is nice but it's a bit pricey. I drink it every morning. ☕
1083,male,18-24,B,Love it ☕ 👌
1084,male,65+,A,Packaging could be better. 😕
1085,female,25-44,B,Pretty good overall although I expected a stronger roast. I drink it every morning. 👌
1086,male,45-64,A,The beans smell fantastic. Customer service was great too.
1087,male,25-44,B,Best coffee I've had in a while. I drink it every morning. 👍
1088,male,45-64,B,Too bitter for me. Would love a decaf version.
1089,male,65+,B,Really enjoying coffe X. I drink it every morning.
1090,male,45-64,B,Worth every penny. Delivery was really fast. 😍
1091,male,25-44,A,Super smooth taste. Hope you keep the qualty consistent. 👍
1092,male,45-64,A,Very balanced flavour. ☕
1093,female,45-64,B,I'll definitely buy again. ngl I expected more. 👌
1094,female,25-44,A,My morning feels incomplete without it. 🤔
1095,female,25-44,B,Amazing aroma. Would love a decaf version.
1096,female,25-44,A,Not as fresh as expected. Delivery was really fast. 👎
1097,female,18-24,A,Bit disappointed. Delivery was rly fast.
1098,female,18-24,A,Works great with milk but black coffe isn't my favourite.
1099,female,18-24,B,Worth every penny. Delivery was really fast. 👎
1100,male,25-44,A,Meh. 😋
1101,male,45-64,A,My morning feels incomplete without it. imo it's one of the better brands. 😋
1102,male,65+,A,Taste is nice but it's a bit pricey. Hope you keep the qualty consistent.
1103,female,18-24,B,The beans smell fantastic. ngl I expected more. 😕
1104,female,25-44,B,cofee arrived stale. ngl I expected more. 😊
1105,female,45-64,A,Wouldn't buy again. Would love a decaf version. 😕
1106,female,25-44,A,Packaging could be better. Would recomend it to friends.
1107,female,45-64,A,Didn't enjoy the aftertaste. Customer service was great too. 👍
1108,female,65+,B,Taste is kinda weak. Would recommend it to friends. 👎
1109,female,18-24,A,"Love the aroma, not a fan of the aftertaste. Customer service was great too. ☕"
1110,male,65+,B,I'll definitely buy again. ngl I expected more. 😅
1111,male,18-24,A,My morning feels incomplete without it. I drink it every morning. 😊
1112,male,18-24,B,Works great with milk but black coffee isn't my favourite. Not bad at all tbh.
1113,male,45-64,A,My morning feels incomplete without it. Please introduce more roast options.
1114,male,18-24,B,Packaging could be better. Would recommend it to friends.
1115,female,65+,A,Very balanced flavour 👎
1116,male,45-64,B,Pretty good overall although I expected a stronger roast. Hope you keep the quality consistent. 😍
1117,female,45-64,B,Way too expensive. Please introduce more roast options. 😊
1118,male,18-24,A,Works gr8 with milk but black coffee isn't my favourite. Customer service was great too.
1119,female,25-44,A,Packaging could be better. I drink it every morning. 👍
1120,female,18-24,A,Not as fresh as expected. imo it's one of the better brands.
1121,female,25-44,B,Works great with milk but black coffe isn't my favourite. Not bad at all tbh.
1122,female,45-64,B,Bit disappointed. Would love a decaf version. 😊
1123,male,18-24,B,Really enjoying Coffee X. imo it's one of the better brands.
1124,male,25-44,B,Not as fresh as expected 😊
1125,female,18-24,A,Super smooth taste. ☕
1126,female,45-64,B,Taste is nice but it's a bit pricey. imo it's one of the better brands.
1127,male,45-64,A,Coffee arrived stale. Would recommend it to friends.
1128,male,25-44,A,Pretty good overall although I expected a stronger roast. I drink it every morning.
1129,female,65+,B,Works great with milk but black coffee isn't my favourite. Please introduce more roast options.
1130,male,65+,A,Wouldn't buy again. imo it's one of the better brands. 😍
1131,male,45-64,A,Really enjoying Coffee X 😅
1132,male,65+,B,Packaging looks premium but freshness could improve. 🤔
1133,female,45-64,A,Best coffe I've had in a while. imo it's one of the better brands. 😅
1134,female,25-44,A,Worth every penny 😕
1135,female,25-44,A,Very balanced flavour
1136,male,45-64,A,Taste is kinda weak 🤔
1137,male,18-24,B,Bit disappointed. Would recomend it to friends.
1138,female,65+,A,Didn't enjoy the aftertaste. imo it's one of the better brands.
1139,male,25-44,B,Works great with milk but black coffee isn't my favourite. Would love a decaf version.
1140,female,18-24,B,Amazing 😍 ☕
1141,male,18-24,B,Yumm 😋 👍
1142,female,25-44,A,Taste is nice but it's a bit pricey. ngl I expected more. 😊
1143,male,18-24,B,My morning feels incomplete without it. 👍
1144,female,25-44,B,Not as fresh as expected. Delivery was realy fast.
1145,female,18-24,B,Very balanced flavour. ❤️
1146,male,65+,A,Very balanced flavour. Hope you keep the quality consistent. 😊
1147,male,25-44,A,"Love the aroma, not a fan of the aftertaste. 👌"
1148,male,25-44,B,Didn't enjoy the aftertaste 👌
1149,male,45-64,A,Coffee arrived stale. Would recomend it to friends. 👌
1150,female,65+,B,Packaging looks premium but freshness could improve. Not bad at all tbh. 👎
1151,male,25-44,A,Love this coffee. Not bad at all tbh. 👌
1152,male,25-44,B,"Love the aroma, not a fan of the aftertaste. Would love a decaf version."
1153,female,65+,A,Super smooth taste.
1154,male,65+,B,Very balanced flavour. Would recommend it to friends. 👍
1155,male,25-44,A,My morning feels incomplete without it. Hope you keep the quality consistent. 😊
1156,female,18-24,A,cofee arrived stale. Please introduce more roast options.
1157,male,18-24,B,Expected better. imo it's one of the better brands. 😍
1158,female,45-64,A,Very balanced flavour. Not bad at all tbh. 👍
1159,female,25-44,A,Best coffee I've had in a while. Hope you keep the quality consistent. ❤️
1160,male,45-64,B,Super smooth taste ❤️
1161,female,65+,A,Packaging looks premium but freshness could improve. Hope you keep the quality consistent. 😊
1162,male,45-64,B,Too bitter for me 👎
1163,female,18-24,B,Works great with milk but black coffee isn't my favourite. 😕
1164,female,65+,A,Taste is kinda weak. Please introduce more roast options.
1165,female,18-24,B,rly enjoying coffe X. ngl I expected more. 👎
1166,female,45-64,B,Yumm 😋
1167,male,25-44,A,Pretty good overall although I expected a stronger roast. Customer service was gr8 too. 😅
1168,female,65+,B,Love this coffee. 😋
1169,male,18-24,A,Pretty good overall although I expected a stronger roast. Would love a decaf version. 😅
1170,female,45-64,A,Worth every penny. ngl I expected more. 😍
1171,female,18-24,A,Really enjoying Coffee X. ☕
1172,female,18-24,B,Way too expensive. Please introduce more roast options. 🤔
1173,female,65+,B,Taste is nice but it's a bit pricey. ❤️
1174,male,45-64,B,Taste is nice but it's a bit pricey. Not bad at all tbh.
1175,male,18-24,A,"Love the aroma, not a fan of the aftertaste. Delivery was realy fast. ❤️"
1176,male,65+,B,The beans smell fantastic. Hope you keep the quality consistent. ❤️
1177,male,18-24,A,Love this coffee. ngl I expected more. 👍
1178,female,65+,B,"Love the aroma, not a fan of the aftertaste. imo it's one of the better brands. 👌"
1179,male,65+,A,Works great with milk but black coffee isn't my favourite. Customer service was great too.
1180,female,45-64,A,Love this coffee. 😕
1181,male,65+,A,Works great with milk but black coffee isn't my favourite. 👌
1182,female,18-24,B,Packaging looks premium but freshness could improve. Delivery was really fast. 😋
1183,male,25-44,A,I'll definitely buy again. Hope you keep the qualty consistent.
1184,male,65+,A,Very balanced flavour 😊
1185,male,45-64,A,Very balanced flavour. Would love a decaf version. 😋
1186,male,65+,B,Wouldn't buy again. Please introduce more roast options. ☕
1187,female,45-64,B,Works great with milk but black coffee isn't my favourite. 😅
1188,female,25-44,A,Taste is kinda weak. Hope you keep the qualty consistent.
1189,male,25-44,B,Really enjoying Coffee X. Customer service was great too. 😍
1190,male,45-64,A,rly enjoying Coffee X. Delivery was really fast. 😕
1191,female,45-64,B,Super smooth taste 😋
1192,female,25-44,B,Pretty good! 😕
1193,female,45-64,B,Worth every penny. Please introduce more roast options. 😋
1194,male,65+,B,I'll definetly buy again. 👍
1195,female,25-44,B,Not as fresh as expected. Would love a decaf version.
1196,male,18-24,A,Taste is kinda weak
1197,female,45-64,A,It's okay. 👍
1198,female,18-24,A,Too expensive 😕 👎
1199,male,18-24,A,My morning feels incomplete without it. Hope you keep the quality consistent. 🤔
1200,male,65+,B,My morning feels incomplete without it. Hope you keep the qualty consistent.
1201,male,18-24,A,Way too expensive. I drink it every morning. ☕
1202,male,65+,B,Super smooth taste. I drink it every morning. 😕
1203,female,65+,B,"Love the aroma, not a fan of the aftertaste. Hope you keep the quality consistent. 😍"
1204,male,25-44,A,Coffee arrived stale. 😊
1205,female,65+,A,Expected better. Customer service was gr8 too.
1206,male,18-24,A,I'll definately buy again. Delivery was really fast.
1207,male,65+,A,Way too expensive. Please introduce more roast options.
1208,female,18-24,A,cofee arrived stale. imo it's one of the better brands.
1209,female,25-44,A,Not bad. 🤔
1210,female,65+,B,Meh.
1211,male,25-44,A,Very balanced flavour. ngl I expected more.
1212,female,25-44,A,Amazing 😍 😅
1213,female,45-64,B,Love this coffe 👍
1214,female,65+,A,I'll definitely buy again. ngl I expected more. 😍
1215,male,45-64,B,Taste is kinda weak 👌
1216,male,45-64,B,Way too expensive. Please introduce more roast options. 😋
1217,male,25-44,B,Worth every penny. ngl I expected more.
1218,female,45-64,A,rly enjoying Coffee X 😍
1219,male,65+,B,Too bitter for me. Would recommend it to friends.
1220,female,25-44,B,Too expensive 😕 😋
1221,male,65+,B,Didn't enjoy the aftertaste 😕
1222,female,45-64,A,Way too expensive. Hope you keep the quality consistent. 😊
1223,male,18-24,B,Pretty good overall although I expected a stronger roast. Customer service was great too.
1224,female,45-64,B,Pretty good overall although I expected a stronger roast. ngl I expected more. 😊
1225,male,65+,B,Packaging looks premium but freshness could improve. 😍
1226,female,18-24,A,Very balanced flavour. imo it's one of the better brands. 🤔
1227,female,18-24,B,Not as fresh as expected. ngl I expected more.
1228,male,65+,B,The beans smell fantastic. Would love a decaf version.
1229,female,65+,B,Works great with milk but black coffee isn't my favourite. Customer service was great too. ❤️
1230,male,45-64,B,"Love the aroma, not a fan of the aftertaste. ngl I expected more."
1231,female,65+,A,Really enjoying Coffee X. Not bad at all tbh.
1232,female,45-64,B,Coffee arrived stale. ngl I expected more. 😋
1233,male,45-64,B,Works gr8 with milk but black coffee isn't my favourite. 👌
1234,male,45-64,B,"Love the aroma, not a fan of the aftertaste. Would recomend it to friends. 😊"
1235,female,45-64,A,Super smooth taste. Would love a decaf version. 🤔
1236,male,25-44,B,Works great with milk but black coffee isn't my favourite. Would love a decaf version. 😊
1237,male,45-64,A,Packaging looks premium but freshness could improve. Please introduce more roast options. 😋
1238,female,18-24,A,Love this coffee. Please introduce more roast options. 👌
1239,male,18-24,B,Packaging looks premium but freshness could improve. Hope you keep the quality consistent. 👌
1240,female,18-24,A,Works great with milk but black coffee isn't my favourite. Hope you keep the qualty consistent. 👌
1241,male,45-64,B,Didn't enjoy the aftertaste ❤️
1242,male,18-24,B,Didn't enjoy the aftertaste. Delivery was really fast. 👌
1243,male,18-24,B,Didn't enjoy the aftertaste. ngl I expected more. 😍
1244,female,45-64,B,Really enjoying Coffee X 🤔
1245,female,65+,A,I'll definately buy again. ngl I expected more.
1246,female,65+,A,Very balanced flavour. Would love a decaf version. 👍
1247,male,25-44,B,Expected better. Please introduce more roast options.
1248,female,18-24,B,Packaging could be better. ngl I expected more.
1249,female,25-44,A,Meh. 😕
1250,male,65+,A,Works great with milk but black coffee isn't my favourite.
1251,female,45-64,B,Didn't enjoy the aftertaste. 👍
1252,female,65+,B,Really enjoying Coffee X. I drink it every morning. ☕
1253,female,18-24,A,coffe arrived stale. Hope you keep the quality consistent.
1254,male,18-24,B,Wouldn't buy again. 👌
1255,female,65+,A,Pretty good overall although I expected a stronger roast. imo it's one of the better brands. 👌
1256,male,25-44,A,Taste is nice but it's a bit pricey. ☕
1257,female,45-64,B,Very balanced flavour. Hope you keep the quality consistent. ☕
1258,female,65+,A,Worth every penny. ❤️
1259,female,45-64,B,The beans smell fantastic. Would recommend it to friends. 😍
1260,male,45-64,B,Pretty good overall although I expected a stronger roast. Please introduce more roast options. 👌
1261,female,45-64,B,Really enjoying cofee X
1262,male,25-44,A,Not as fresh as expected 😕
1263,female,18-24,A,Didn't enjoy the aftertaste. Would love a decaf version. 😋
1264,female,45-64,B,Amazing aroma. 👍
1265,male,45-64,A,Expected better. Would recommend it to friends.
1266,female,25-44,B,Works great with milk but black coffee isn't my favourite. Would recomend it to friends.
1267,female,25-44,A,Worth every penny 😍
1268,female,45-64,B,Expected better. Would love a decaf version.
1269,male,65+,A,Not as fesh as expected
1270,female,25-44,A,Worth every penny 😊
1271,female,18-24,B,Bit disappointed. 😅
1272,female,18-24,B,Super smooth taste. Not bad at all tbh. 😋
1273,male,18-24,A,Not as fresh as expected. I drink it every morning. 😋
1274,male,18-24,A,Amazing aroma
1275,male,65+,B,Pretty good overall although I expected a stronger roast. 😋
1276,female,25-44,A,Taste is nice but it's a bit pricey. Would recommend it to friends. 😕
1277,male,18-24,B,Wouldn't buy again 😅
1278,male,65+,B,Not as fresh as expected. Not bad at all tbh. 👎
1279,female,25-44,A,Expected better. Delivery was really fast. ❤️
1280,female,18-24,A,Super smooth taste 😅
1281,male,65+,A,Coffee arrived stale ☕
1282,female,25-44,A,Yumm 😋 👎
1283,female,65+,B,Really enjoying Coffee X. imo it's one of the better brands. 👌
1284,female,65+,A,Worth every penny 😅
1285,female,65+,B,Way too expensive. Delivery was really fast. ☕
1286,male,45-64,A,Love this coffee. Hope you keep the quality consistent.
1287,female,45-64,B,Love this coffee
1288,female,65+,A,Packaging could be better. 👌
1289,male,65+,A,Super smooth taste. Hope you keep the quality consistent. ☕
1290,male,45-64,B,Coffee arrived stale. imo it's one of the better brands. 😋
1291,female,45-64,B,Pretty good overall although I expected a stronger roast. 🤔
1292,female,18-24,A,Taste is nice but it's a bit pricey. Would recommend it to friends.
1293,female,65+,B,Way too expensive. I drink it every morning. 😍
1294,female,18-24,A,Taste is kinda weak. Would love a decaf version.
1295,female,45-64,A,My morning feels incomplete without it. 😊
1296,female,18-24,B,Bit disappointed. Please introduce more roast options. 😍
1297,male,25-44,B,My morning feels incomplete without it. Would recommend it to friends. 😅
1298,male,65+,A,Love this coffee. Not bad at all tbh.
1299,male,45-64,B,Super smooth taste. I drink it every morning. 🤔
1300,male,18-24,B,Didn't enjoy the aftertaste. Delivery was realy fast.
1301,female,45-64,B,Works gr8 with milk but black coffee isn't my favourite. Not bad at all tbh.
1302,male,25-44,B,I'll definitely buy again 👍
1303,female,45-64,B,Amazing aroma. ngl I expected more.
1304,female,18-24,A,Packaging looks premium but freshness could improve. Please introduce more roast options.
1305,female,18-24,B,I'll definetly buy again. Not bad at all tbh. ☕
1306,female,65+,B,10/10 ❤️ ❤️
1307,male,65+,A,Really enjoying Coffee X. ngl I expected more.
1308,female,18-24,B,Best coffee I've had in a while. I drink it every morning. 😊
1309,female,18-24,A,The beans smell fantastic. Would recomend it to friends.
1310,male,65+,A,Could be better.
1311,female,25-44,A,Wouldn't buy again. Delivery was rly fast.
1312,female,25-44,B,Best coffee I've had in a while. Would recommend it to friends. 😊
1313,male,65+,A,Didn't enjoy the aftertaste. imo it's one of the better brands. 👎
1314,female,25-44,A,Wouldn't buy again. I drink it every morning.
1315,female,45-64,B,realy enjoying coffe X.
1316,male,45-64,B,Yumm 😋 😍
1317,female,25-44,A,Didn't enjoy the aftertaste. Would love a decaf version. 👎
1318,female,45-64,B,My morning feels incomplete without it. ngl I expected more.
1319,male,25-44,B,Best coffee I've had in a while 🤔
1320,male,45-64,A,"Love the aroma, not a fan of the aftertaste. Hope you keep the qualty consistent. 😋"
1321,male,18-24,A,Packaging looks premium but freshness could improve. Would recommend it to friends.
1322,male,25-44,B,Taste is nice but it's a bit pricey. Please introduce more roast options. 👍
1323,male,65+,A,The beans smell fantastic. Delivery was really fast.
1324,female,18-24,A,Worth every penny. Not bad at all tbh.
1325,male,65+,A,rly enjoying cofee X 😊
1326,female,18-24,B,My morning feels incomplete without it 👍
1327,male,45-64,A,"Love the aroma, not a fan of the aftertaste. I drink it every morning. 😕"
1328,male,25-44,B,I'll definitely buy again. Delivery was really fast. ❤️
1329,female,45-64,A,Very balanced flavour. 😊
1330,male,25-44,B,Really enjoying cofee X. Would love a decaf version.
1331,female,18-24,A,Bit disappointed. Hope you keep the quality consistent. 😋
1332,male,45-64,A,Very balanced flavour. I drink it every morning. 👎
1333,male,65+,A,Expected better. Not bad at all tbh. 😅
1334,male,65+,A,Amazing aroma. Please introduce more roast options. 😍
1335,female,25-44,B,Taste is kinda weak 😊
1336,male,25-44,A,I'll definitely buy again. 😍
1337,male,45-64,B,Meh. 😊
1338,female,65+,B,Way too expensive. I drink it every morning. 😋
1339,female,25-44,A,Love this coffe
1340,female,45-64,A,My morning feels incomplete without it. Delivery was really fast. 😅
1341,female,18-24,B,10/10 ❤️ 🤔
1342,female,45-64,B,Taste is nice but it's a bit pricey. Customer service was gr8 too.
1343,female,25-44,A,Bit disappointed. Please introduce more roast options.
1344,male,18-24,A,Expected better. imo it's one of the better brands.
1345,male,45-64,B,Yumm 😋 😅
1346,female,45-64,A,Pretty good overall although I expected a stronger roast. Would recommend it to friends.
1347,male,65+,A,Bit disappointed. imo it's one of the better brands. 😅
1348,female,45-64,B,Worth every penny. 👎
1349,male,25-44,B,Really enjoying coffe X. Hope you keep the quality consistent.
1350,male,45-64,A,Not as fresh as expected. Would recommend it to friends.
1351,male,25-44,B,Packaging looks premium but freshness could improve. Would recommend it to friends. ☕
1352,male,45-64,A,My morning feels incomplete without it. Please introduce more roast options. 😅
1353,female,18-24,A,Packaging could be better. imo it's one of the better brands. 👎
1354,male,18-24,B,The beans smell fantastic.
1355,female,18-24,A,Super smooth taste. Not bad at all tbh.
1356,male,65+,A,Not as fresh as expected. Please introduce more roast options. 😅
1357,male,18-24,A,cofee arrived stale.
1358,female,65+,B,Really enjoying Coffee X. Would recomend it to friends.
1359,female,25-44,B,Meh. 👍
1360,male,25-44,A,Packaging could be better. Delivery was really fast. 👌
1361,female,65+,B,Worth every penny. Customer service was great too. 👎
1362,male,25-44,A,Packaging looks premium but freshness could improve. ngl I expected more. ☕
1363,female,25-44,B,Amazing aroma. Customer service was great too. 😕
1364,male,65+,A,Works gr8 with milk but black cofee isn't my favourite. ❤️
1365,male,18-24,A,Best coffee I've had in a while. Would love a decaf version. ☕
